order_id,order_datetime,customer_id,category,product,unit_price,quantity,country,payment_method,is_refunded
ORD-103907,2025-11-17,CUST-02965,GROCERY,Olive Oil,10.81,1,GB,card,false
ORD-109950,19 Dec 2024,CUST-11424,Toys,Puzzle 1000pc,42.85,1,CA,card,false
ORD-112101,2025-02-21,CUST-08102,Grocery,Coffee Beans,17.52,1,CA,card,false
ORD-109129,2025-01-01,CUST-09244,Home & Kitchen,Cast Iron Pan,64.32,1,DE,paypal,false
ORD-136999,04 Aug 2025,CUST-08998,Fashion,Wool Socks,62.59,1,US,bank_transfer,false
ORD-143647,2025-11-28,CUST-00052,Books,The Pragmatic Programmer,32.42,1,DE,apple_pay,false
ORD-147717,2025-10-04,CUST-06790,Electronics,Wireless Earbuds,154.23,1,SG,bank_transfer,false
ORD-118465,2025-08-12,CUST-01454,Beauty,Vitamin C Serum,17.21,1,IN,card,false
ORD-138996,2024-06-26,CUST-00553,Beauty,Lip Balm,78.68,3,,bank_transfer,false
ORD-117682,2025-11-13,CUST-00018,Books,Atomic Habits,14.31,2,AU,bank_transfer,false
ORD-115768,2024-03-22,CUST-10952,Grocery,Coffee Beans,32.04,1,SG,apple_pay,false
ORD-135676,2024-10-29,CUST-04486,Toys,Board Game,74.99,3,AU,paypal,true
ORD-101859,2025-11-27,CUST-04143,Home & Kitchen,Air Fryer,157.9,1,CA,card,false
ORD-146984,2024-12-25,CUST-02176,Books,Data Science Handbook,24.87,1,US,card,false
ORD-142124,2024-12-16,CUST-04631,Electronics,Bluetooth Speaker,189.05,1,CA,card,false
ORD-110233,2025-12-26,CUST-08119,Grocery,Pasta Pack,10.35,1,AU,bank_transfer,false
ORD-137655,2024-05-06,CUST-11825,Books,Sapiens,31.5,1,SG,apple_pay,false
ORD-139314,2024-04-03,CUST-06371,Toys,Plush Bear,12.49,3,NZ,paypal,false
ORD-121349,2024-04-07,CUST-04524,Electronics,Mechanical Keyboard,65.35,5,IN,card,false
ORD-134271,26 Dec 2025,CUST-10958,Electronics,Mechanical Keyboard,32.38,1,GB,card,false
ORD-115249,2024-12-02,CUST-02515,Electronics,USB-C Charger,24.7,2,,bank_transfer,false
ORD-147949,2025-08-13,CUST-10166,Home & Kitchen,Cast Iron Pan,52.81,1,CA,card,true
ORD-129589,2025-11-09,CUST-00175,Grocery,Pasta Pack,13.45,2,AU,paypal,false
ORD-105249,2025-07-08,CUST-05506,Electronics,Bluetooth Speaker,155.43,1,AU,paypal,false
ORD-138948,2025-02-05,CUST-08423,Fashion,Leather Belt,53.36,1,AU,,false
ORD-117477,2024-12-16,CUST-09554,Toys,Plush Bear,10.81,1,IN,card,false
ORD-146554,19/06/2024,CUST-08155,Fashion,Wool Socks,42.39,1,AU,bank_transfer,false
ORD-108588,28 May 2025,CUST-02534,Books,Atomic Habits,29.58,2,GB,apple_pay,false
ORD-138472,03/04/2025,CUST-07763,Toys,Building Blocks,44.53,10,DE,paypal,false
ORD-106613,2024-11-02,CUST-07431,grocery,Green Tea,39.64,5,GB,bank_transfer,false
ORD-110990,2025-11-26,CUST-06312,Toys,Puzzle 1000pc,11.82,1,GB,card,false
ORD-138396,2025-10-12,CUST-01432,Grocery,Pasta Pack,16.73,2,SG,card,false
ORD-119531,2024-07-07,CUST-05716,Fashion,Leather Belt,107.75,2,SG,card,false
ORD-117821,2024-03-19,CUST-09001,Fashion,Leather Belt,27.62,1,US,bank_transfer,false
ORD-114527,2025-10-01,CUST-10812,Sports,Cycling Gloves,94.4,1,DE,card,false
ORD-145277,2025-04-27,CUST-00426,Toys,Building Blocks,63.78,1,AU,card,false
ORD-132473,2025-10-20,CUST-05966,Grocery,Pasta Pack,22.22,2,,paypal,false
ORD-124367,2025-07-31,CUST-04762,Electronics,USB-C Charger,213.14,1,AU,card,true
ORD-132498,2024-04-13,CUST-04258,Home & Kitchen,Air Fryer,7781.74,1,SG,apple_pay,false
ORD-133437,09/04/2024,CUST-08261,Grocery,Dark Chocolate,34.67,1,DE,card,false
ORD-135545,2024-11-05,CUST-06628,Fashion,Leather Belt,24.75,1,IN,apple_pay,false
ORD-112399,26/04/2024,CUST-00887,Fashion,Running Shoes,83.95,1,CA,paypal,false
ORD-104520,2024-08-30,CUST-08172,Toys,Building Blocks,49.83,2,IN,paypal,false
ORD-104686,2025-01-29,CUST-05992,Toys,Building Blocks,84.99,1,DE,bank_transfer,false
ORD-140169,2025-03-30,CUST-02148,Grocery,Green Tea,34.07,1,AU,apple_pay,false
ORD-131845,2024-08-11,CUST-11129,Books,Sapiens,33.64,2,SG,card,false
ORD-100810,09/02/2025,CUST-02588,Fashion,Running Shoes,43.79,1,DE,paypal,false
ORD-146119,20/05/2025,CUST-09051,Toys,RC Car,20.28,2,US,bank_transfer,false
ORD-149997,2024-01-22,CUST-09186,Toys,RC Car,79.05,2,DE,apple_pay,false
ORD-107573,2024-03-21,CUST-11096,Grocery,Olive Oil,24.74,1,NZ,paypal,false
ORD-104410,2024-10-10,CUST-10558,Home & Kitchen,Knife Set,14.91,2,CA,apple_pay,false
ORD-133250,2025-11-19,CUST-08838,Fashion,Denim Jacket,36.52,2,DE,paypal,false
ORD-100054,18 Aug 2024,CUST-01859,Books,Deep Work,24.21,2,,paypal,false
ORD-121950,28/07/2024,CUST-03800,Fashion,Running Shoes,105.12,1,DE,card,false
ORD-135850,19/09/2024,CUST-05420,Sports,Yoga Mat,68.82,1,IN,card,true
ORD-128871,08 Oct 2024,CUST-04898,Home & Kitchen,Coffee Grinder,123.47,2,DE,bank_transfer,false
ORD-126773,2024-07-01,CUST-06041,Fashion,Denim Jacket,55.71,1,US,card,false
ORD-128226,2024-09-01,CUST-03124,Home & Kitchen,Air Fryer,122.9,2,SG,bank_transfer,false
ORD-111446,19 Dec 2025,CUST-10130,Fashion,Leather Belt,69.03,1,NZ,card,false
ORD-124155,2024-08-11,CUST-05341,Sports,Dumbbell Set,100.58,1,DE,bank_transfer,false
ORD-140866,2024-02-01,CUST-08530,Sports,Cycling Gloves,15.51,2,NZ,apple_pay,true
ORD-144657,2025-06-27,CUST-00990,Beauty,Vitamin C Serum,74.54,1,AU,apple_pay,false
ORD-145615,05/12/2024,CUST-08554,Fashion,Denim Jacket,99.29,1,NZ,card,false
ORD-134423,19/07/2025,CUST-05222,Home & Kitchen,Cast Iron Pan,177.91,1,GB,apple_pay,false
ORD-142142,2024-12-14,CUST-04664,Beauty,Nail Kit,76.09,2,AU,paypal,false
ORD-109752,2025-10-15,CUST-05426,Grocery,Green Tea,10.59,2,CA,card,false
ORD-111362,2024-04-26,CUST-05974,Fashion,Running Shoes,49.42,2,DE,bank_transfer,false
ORD-113157,2024-08-15,CUST-09015,Electronics,Mechanical Keyboard,110.45,1,IN,paypal,false
ORD-133585,2024-04-18,CUST-07421,Beauty,Face Mask,76.62,1,CA,paypal,false
ORD-119432,2025-09-13,CUST-11461,Fashion,Wool Socks,110.82,1,AU,card,false
ORD-145243,2025-10-07,CUST-02313,Beauty,Face Mask,43.6,2,NZ,card,false
ORD-121080,2024-06-20,CUST-06590,Toys,Building Blocks,88.56,1,DE,card,false
ORD-101633,10/12/2024,CUST-04025,sports,Resistance Bands,37.91,1,DE,paypal,false
ORD-101439,04/03/2025,CUST-00900,Electronics,Wireless Earbuds,113.67,1,AU,apple_pay,false
ORD-136506,2024-06-27,CUST-04849,Toys,Puzzle 1000pc,88.48,1,CA,bank_transfer,false
ORD-131016,11/10/2025,CUST-05781,Beauty,Nail Kit,75.41,3,AU,bank_transfer,false
ORD-127286,10/07/2024,CUST-08484,Sports,Cycling Gloves,96.51,1,GB,card,false
ORD-110901,2024-02-27,CUST-01897,Fashion,Denim Jacket,105.71,1,NZ,apple_pay,false
ORD-105311,2024-12-12,CUST-11249,Electronics,4K Webcam,71.2,1,AU,apple_pay,false
ORD-138036,2024-11-21,CUST-07482,Grocery,Green Tea,22.22,1,SG,card,false
ORD-138976,07/10/2025,CUST-10254,Sports,Cycling Gloves,14.19,1,DE,card,true
ORD-146433,2025-09-28,CUST-03767,Books,Deep Work,20.2,5,NZ,card,false
ORD-100864,03/05/2024,CUST-05107,Books,The Pragmatic Programmer,34.14,4,SG,card,false
ORD-145335,03 Sep 2025,CUST-05675,Sports,Dumbbell Set,135.89,1,CA,card,false
ORD-103502,2024-06-13,CUST-10903,Beauty,Vitamin C Serum,42.8,2,IN,card,false
ORD-109607,04/10/2025,CUST-01583,Home & Kitchen,Knife Set,40.48,1,SG,apple_pay,false
ORD-143667,2025-10-07,CUST-06617,Toys,Board Game,25.54,1,NZ,apple_pay,false
ORD-131812,2024-06-17,CUST-05796,Grocery,Pasta Pack,12.79,1,CA,card,false
ORD-119626,2025-05-06,CUST-04987,GROCERY,Green Tea,30.87,3,GB,bank_transfer,false
ORD-130616,2024-12-01,CUST-01771,Home & Kitchen,Coffee Grinder,169.87,1,DE,apple_pay,false
ORD-106214,2025-01-26,CUST-10555,Sports,Resistance Bands,26.54,1,NZ,card,false
ORD-128573,2024-10-26,CUST-10536,Toys,RC Car,36.64,1,,paypal,false
ORD-103843,2025-11-04,CUST-02562,Fashion,Running Shoes,17.39,3,NZ,apple_pay,false
ORD-101107,2025-01-16,CUST-05856,Grocery,Green Tea,33.0,2,SG,apple_pay,false
ORD-128383,2025-12-01,CUST-10386,Sports,Water Bottle,135.79,2,AU,paypal,false
ORD-114205,2024-01-18,CUST-10428,Electronics,Mechanical Keyboard,54.95,3,GB,card,false
ORD-128254,27/09/2024,CUST-01185,Home & Kitchen,Air Fryer,27.88,1,US,apple_pay,false
ORD-127337,2025-06-19,CUST-01230,Toys,Board Game,35.59,1,IN,paypal,false
ORD-114467,2024-01-08,CUST-11913,Home & Kitchen,Storage Boxes,38.74,1,US,apple_pay,false
ORD-116506,22/09/2024,CUST-01674,Home & Kitchen,Knife Set,62.43,1,US,card,false
ORD-126628,2025-07-28,CUST-09096,Sports,Dumbbell Set,12.25,1,CA,apple_pay,false
ORD-148994,2024-09-29,CUST-06078,Sports,Yoga Mat,56.52,2,NZ,apple_pay,false
ORD-132735,2025-03-17,CUST-10498,Books,Deep Work,26.77,2,NZ,card,false
ORD-146014,23 Dec 2025,CUST-03105,Beauty,Hair Dryer,57.72,4,NZ,apple_pay,false
ORD-108193,2025-05-25,CUST-00325,Sports,Resistance Bands,23.96,3,AU,apple_pay,false
ORD-116347,2025-04-03,CUST-02069,Sports,Dumbbell Set,116.67,1,AU,,false
ORD-140508,2025-08-26,CUST-10392,Toys,RC Car,84.14,1,US,apple_pay,false
ORD-131970,28/09/2025,CUST-08420,Sports,Cycling Gloves,126.39,3,US,paypal,false
ORD-118130,20/08/2024,CUST-11378,Books,The Pragmatic Programmer,24.64,1,NZ,paypal,false
ORD-125170,16/07/2025,CUST-07188,Home & Kitchen,Storage Boxes,67.6,4,DE,apple_pay,false
ORD-111301,2025-08-29,CUST-08206,Toys,Board Game,54.68,1,IN,paypal,false
ORD-104547,2025-01-08,CUST-10362,Beauty,Face Mask,24.5,1,GB,apple_pay,false
ORD-101245,12/10/2025,CUST-07845,Books,Atomic Habits,35.17,1,CA,paypal,false
ORD-103532,2025-02-03,CUST-11902,Toys,RC Car,18.57,1,GB,card,false
ORD-104143,2025-06-18,CUST-07149,Grocery,Pasta Pack,8.4,1,NZ,bank_transfer,false
ORD-140608,2024-08-18,CUST-00231,Beauty,Vitamin C Serum,47.22,1,US,bank_transfer,false
ORD-115189,2025-08-15,CUST-09023,Sports,Resistance Bands,128.09,4,GB,paypal,false
ORD-111596,17/03/2024,CUST-00170,Toys,Board Game,42.74,1,SG,apple_pay,false
ORD-134288,2024-01-25,CUST-11649,Toys,Building Blocks,77.58,10,SG,paypal,false
ORD-116075,18/03/2024,CUST-11900,Home & Kitchen,Cast Iron Pan,162.58,2,GB,apple_pay,false
ORD-138256,2025-03-25,CUST-07494,Books,Deep Work,10.32,2,SG,card,false
ORD-121494,20 Mar 2025,CUST-01746,Fashion,Cotton T-Shirt,77.27,2,GB,apple_pay,false
ORD-144790,06 Mar 2025,CUST-10459,Toys,Puzzle 1000pc,35.05,3,CA,apple_pay,false
ORD-114326,14 May 2025,CUST-03124,Beauty,Lip Balm,55.27,1,GB,card,false
ORD-136181,2025-02-06,CUST-07182,Beauty,Lip Balm,19.99,1,AU,,false
ORD-136157,2025-07-30,CUST-04274,Sports,Yoga Mat,137.16,2,US,apple_pay,false
ORD-145914,07 Jan 2025,CUST-09106,Home & Kitchen,Storage Boxes,143.68,1,IN,apple_pay,false
ORD-114734,2025-12-17,CUST-03569,Grocery,Dark Chocolate,39.1,2,CA,apple_pay,false
ORD-130101,14/01/2025,CUST-10697,Toys,RC Car,56.28,1,GB,paypal,false
ORD-108022,2024-01-24,CUST-03015,Beauty,Face Mask,23.66,1,SG,paypal,false
ORD-121967,2025-06-09,CUST-03052, Grocery ,Dark Chocolate,30.28,1,IN,card,false
ORD-117566,2024-12-19,CUST-05908,Home & Kitchen,Air Fryer,156.34,1,DE,card,false
ORD-134726,2025-12-24,CUST-06942,Grocery,Pasta Pack,19.95,1,AU,apple_pay,false
ORD-148598,2024-04-25,CUST-10508,Fashion,Wool Socks,84.98,1,NZ,paypal,false
ORD-127700,2025-02-18,CUST-06728,Home & Kitchen,Knife Set,45.78,2,US,paypal,false
ORD-136189,2025-12-16,CUST-04034,Electronics,4K Webcam,246.74,1,SG,card,false
ORD-146950,19/01/2025,CUST-07592,Fashion,Wool Socks,76.37,1,GB,apple_pay,false
ORD-137262,2024-03-14,CUST-00364,Books,Sapiens,16.88,1,GB,bank_transfer,false
ORD-123117,2025-07-11,CUST-05263,Home & Kitchen,Storage Boxes,111.96,1,CA,card,false
ORD-144214,2024-07-12,CUST-02157,Sports,Cycling Gloves,41.63,1,CA,paypal,true
ORD-122018,2025-10-25,CUST-07852,Home & Kitchen,Knife Set,120.94,1,AU,paypal,false
ORD-147618,2025-09-28,CUST-09145,Fashion,Wool Socks,35.61,3,IN,paypal,false
ORD-119292,2025-08-26,CUST-05863,Toys,Building Blocks,58.43,1,DE,bank_transfer,false
ORD-127774,2025-10-25,CUST-00984,Home & Kitchen,Storage Boxes,82.07,1,DE,paypal,false
ORD-146082,2025-01-31,CUST-03353,Grocery,Dark Chocolate,27.31,1,NZ,paypal,false
ORD-122738,2024-10-04,CUST-11101,Books,The Pragmatic Programmer,26.45,1,US,paypal,false
ORD-143418,2025-10-20,CUST-02751,Grocery,Olive Oil,4.79,1,GB,bank_transfer,false
ORD-146102,05/09/2024,CUST-04667,Toys,Plush Bear,39.65,1,US,bank_transfer,false
ORD-148464,18/01/2024,CUST-09214,Electronics,4K Webcam,179.63,1,AU,paypal,false
ORD-130573,2024-02-21,CUST-11521,Books,Deep Work,38.39,1,NZ,apple_pay,true
ORD-121168,2024-03-23,CUST-11973,Fashion,Denim Jacket,111.91,2,IN,card,false
ORD-138433,24/05/2025,CUST-01323,Beauty,Vitamin C Serum,10.75,4,NZ,apple_pay,false
ORD-122326,06/10/2024,CUST-03279,Sports,Yoga Mat,-21.16,1,GB,paypal,false
ORD-147029,2025-01-06,CUST-10906,Beauty,Face Mask,25.53,5,NZ,apple_pay,false
ORD-142416,28/06/2025,CUST-05732,Beauty,Lip Balm,28.11,1,CA,bank_transfer,false
ORD-128839,2025-08-30,CUST-00953,Home & Kitchen,Knife Set,82.24,1,CA,card,true
ORD-118907,05/02/2024,CUST-01961,Beauty,Vitamin C Serum,64.88,2,GB,paypal,false
ORD-118752,05/09/2024,CUST-08898,Books,The Pragmatic Programmer,15.34,2,SG,bank_transfer,false
ORD-143069,2024-12-15,CUST-10168,Home & Kitchen,Air Fryer,25.46,3,NZ,bank_transfer,false
ORD-115897,05/08/2024,CUST-09673,Beauty,Lip Balm,79.69,1,IN,bank_transfer,false
ORD-124352,17 Jan 2025,CUST-08455,Fashion,Denim Jacket,36.13,3,DE,apple_pay,false
ORD-101639,2024-01-23,CUST-09574,Books,Data Science Handbook,40.06,2,SG,paypal,false
ORD-133996,2025-09-25,CUST-08705,Home & Kitchen,Coffee Grinder,141.83,2,NZ,bank_transfer,false
ORD-101140,2024-06-05,CUST-01675,Beauty,Face Mask,46.01,2,DE,bank_transfer,false
ORD-131656,2024-01-17,CUST-09523,Sports,Yoga Mat,36.42,2,,apple_pay,false
ORD-136032,13 Sep 2024,CUST-10288,Toys,RC Car,40.72,5,US,paypal,false
ORD-123778,14/06/2025,CUST-01715,Electronics,Bluetooth Speaker,190.76,3,CA,apple_pay,false
ORD-102364,09 Oct 2025,CUST-11762,Books,The Pragmatic Programmer,22.07,2,GB,apple_pay,false
ORD-149333,2025-04-29,CUST-00605,Books,Sapiens,32.72,1,US,card,false
ORD-129597,2024-11-29,CUST-11794,Electronics,USB-C Charger,216.46,2,CA,card,false
ORD-133954,2025-08-08,CUST-08071,Toys,Board Game,74.95,1,CA,bank_transfer,false
ORD-136911,2025-10-28,CUST-05861,Fashion,Denim Jacket,80.67,4,DE,paypal,false
ORD-118009,2024-10-24,CUST-08423,Electronics,Mechanical Keyboard,175.27,10,GB,apple_pay,true
ORD-106572,20/12/2025,CUST-04979,Books,Deep Work,21.23,2,GB,paypal,true
ORD-128951,2025-02-26,CUST-08583,Beauty,Nail Kit,56.78,1,,paypal,false
ORD-130319,15/05/2024,CUST-05538,Home & Kitchen,Knife Set,129.29,1,DE,bank_transfer,true
ORD-141834,11/05/2025,CUST-05008,Books,Data Science Handbook,23.89,1,NZ,bank_transfer,false
ORD-101513,2025-11-06,CUST-09683,Home & Kitchen,Coffee Grinder,127.71,1,GB,apple_pay,false
ORD-124130,2024-11-28,CUST-05614,Books,Atomic Habits,23.69,1,DE,card,false
ORD-117875,2025-07-24,CUST-00184,Books,The Pragmatic Programmer,34.13,4,IN,paypal,false
ORD-134048,2024-06-29,CUST-11937,Toys,Building Blocks,41.66,2,CA,paypal,false
ORD-142030,20/06/2024,CUST-05632,Books,Data Science Handbook,14.27,3,SG,paypal,false
ORD-111043,2024-12-03,CUST-01805,Fashion,Cotton T-Shirt,28.71,2,NZ,apple_pay,false
ORD-140243,2024-09-22,CUST-02896,Fashion,Denim Jacket,106.26,1,DE,card,false
ORD-131752,01/11/2024,CUST-07358,Fashion,Cotton T-Shirt,-24.47,1,AU,card,true
ORD-129442,2025-05-16,CUST-01111,Toys,Puzzle 1000pc,60.38,10,CA,bank_transfer,false
ORD-118558,2024-09-11,CUST-08584,Home & Kitchen,Storage Boxes,53.24,1,CA,card,false
ORD-139576,11/04/2025,CUST-08447,Fashion,Leather Belt,68.29,3,SG,bank_transfer,false
ORD-144051,2024-01-24,CUST-02999,Sports,Cycling Gloves,20.62,10,GB,bank_transfer,false
ORD-108821,19/08/2025,CUST-01449,Sports,Yoga Mat,133.52,1,SG,card,false
ORD-110906,2025-12-07,CUST-11381,Toys,RC Car,77.43,3,AU,paypal,true
ORD-117485,2024-02-10,CUST-04076,Books,Data Science Handbook,31.32,1,US,card,false
ORD-106699,06/09/2024,CUST-08082,Toys,Board Game,21.65,5,AU,bank_transfer,false
ORD-143075,2024-06-30,CUST-00089,Electronics,USB-C Charger,151.9,1,GB,apple_pay,false
ORD-102578,2025-04-25,CUST-05483,Grocery,Coffee Beans,25.36,1,GB,apple_pay,false
ORD-122812,20/08/2024,CUST-02710,Fashion,Running Shoes,78.8,1,NZ,,false
ORD-132431,2025-10-27,CUST-06421,Books,The Pragmatic Programmer,43.72,1,SG,paypal,false
ORD-134403,2025-10-17,CUST-00185,Fashion,Running Shoes,22.73,2,CA,paypal,false
ORD-108995,2025-02-10,CUST-02032,Sports,Cycling Gloves,19.79,5,DE,apple_pay,false
ORD-109585,07/09/2025,CUST-00278,Books,Atomic Habits,8.85,5,AU,paypal,false
ORD-114927,2025-05-11,CUST-09759,Home & Kitchen,Storage Boxes,81.25,2,SG,paypal,false
ORD-121002,2025-10-23,CUST-08855,Beauty,Hair Dryer,61.82,1,AU,apple_pay,false
ORD-142984,19 Nov 2024,CUST-09657,Sports,Yoga Mat,71.03,1,NZ,bank_transfer,false
ORD-105109,03 Mar 2024,CUST-07585,sports,Water Bottle,23.55,1,AU,paypal,false
ORD-141011,2024-02-05,CUST-00068,Electronics,Wireless Earbuds,33.4,5,SG,paypal,false
ORD-105783,2025-03-01,CUST-10676,Electronics,Wireless Earbuds,165.84,1,NZ,apple_pay,false
ORD-135775,07 Jul 2024,CUST-02541,Books,Deep Work,16.76,1,GB,bank_transfer,false
ORD-110635,27 Mar 2025,CUST-02193,Grocery,Coffee Beans,18.14,1,NZ,paypal,false
ORD-143649,2024-01-19,CUST-04360,Sports,Yoga Mat,101.23,1,IN,apple_pay,false
ORD-103637,2024-11-03,CUST-09363,beauty,Vitamin C Serum,24.07,3,US,apple_pay,false
ORD-116629,2025-04-18,CUST-11652,Sports,Cycling Gloves,34.83,5,AU,paypal,false
ORD-132628,2024-11-24,CUST-05574,Home & Kitchen,Coffee Grinder,168.61,2,NZ,card,false
ORD-146874,2025-11-24,CUST-05376,Fashion,Denim Jacket,81.34,1,,card,false
ORD-130667,27/10/2024,CUST-02253,Home & Kitchen,Cast Iron Pan,156.22,1,US,paypal,false
ORD-130450,2024-10-07,CUST-04890,Fashion,Denim Jacket,21.23,1,US,bank_transfer,false
ORD-119307,16 Oct 2024,CUST-06340,Books,Sapiens,42.32,1,US,apple_pay,false
ORD-102891,2024-01-15,CUST-10603,Grocery,Coffee Beans,5.38,1,GB,bank_transfer,false
ORD-107958,2025-06-17,CUST-11817,Home & Kitchen,Coffee Grinder,154.95,2,US,bank_transfer,false
ORD-141940,2024-03-30,CUST-04183,Electronics,Bluetooth Speaker,179.15,1,CA,card,false
ORD-117655,01/10/2024,CUST-08284,Books,Deep Work,27.07,3,GB,bank_transfer,false
ORD-122922,14/05/2024,CUST-05641,Beauty,Lip Balm,26.84,2,IN,card,false
ORD-125522,2025-08-22,CUST-05319,Home & Kitchen,Air Fryer,154.74,1,DE,apple_pay,false
ORD-103835,2025-07-31,CUST-00706,Sports,Dumbbell Set,125.88,3,DE,bank_transfer,false
ORD-134455,2024-07-14,CUST-10466,Books,Atomic Habits,40.66,5,DE,bank_transfer,false
ORD-131030,2025-04-07,CUST-07248,Grocery,Dark Chocolate,12.25,2,GB,paypal,false
ORD-119648,2024-08-21,CUST-05596,Books,The Pragmatic Programmer,14.53,1,DE,apple_pay,false
ORD-117570,26/07/2024,CUST-09509,Grocery,Coffee Beans,11.39,1,NZ,bank_transfer,false
ORD-140762,15/02/2025,CUST-11632,Sports,Resistance Bands,40.31,1,DE,paypal,false
ORD-129520,20 Nov 2024,CUST-08224,Books,The Pragmatic Programmer,31.69,1,DE,bank_transfer,false
ORD-142342,2024-08-17,CUST-07992,Fashion,Wool Socks,109.22,1,SG,paypal,false
ORD-110945,2024-07-01,CUST-10748,Sports,Dumbbell Set,130.03,1,US,paypal,true
ORD-106471,22 Mar 2024,CUST-10890,Sports,Resistance Bands,119.66,1,DE,paypal,false
ORD-131792,22/07/2024,CUST-05482,Beauty,Vitamin C Serum,5.07,4,IN,bank_transfer,false
ORD-138922,2024-04-06,CUST-07534,Books,Data Science Handbook,19.44,1,US,card,false
ORD-128044,2024-04-20,CUST-07446,Sports,Dumbbell Set,49.21,1,IN,card,false
ORD-125127,2024-02-01,CUST-06715,Beauty,Face Mask,9.44,4,IN,apple_pay,false
ORD-146055,2024-01-13,CUST-01835,Electronics,4K Webcam,30.9,1,CA,paypal,false
ORD-134538,2024-01-13,CUST-04777,Fashion,Denim Jacket,18.21,1,GB,apple_pay,false
ORD-148174,03/10/2024,CUST-08039,Sports,Resistance Bands,66.81,2,SG,bank_transfer,false
ORD-119153,2025-08-03,CUST-10627,Books,The Pragmatic Programmer,29.95,1,AU,apple_pay,false
ORD-133487,2025-07-05,CUST-11513,Home & Kitchen,Cast Iron Pan,96.99,1,GB,apple_pay,false
ORD-126272,2024-10-13,CUST-11724,Home & Kitchen,Air Fryer,16.7,1,AU,paypal,false
ORD-139771,2025-06-02,CUST-05395,Sports,Resistance Bands,41.12,5,IN,paypal,false
ORD-123286,2025-07-29,CUST-05770,Beauty,Hair Dryer,30.68,2,US,bank_transfer,false
ORD-135626,30/10/2025,CUST-11537,Fashion,Cotton T-Shirt,112.91,10,GB,apple_pay,false
ORD-136897,04/10/2024,CUST-03325,Home & Kitchen,Knife Set,20.4,250,NZ,bank_transfer,false
ORD-134715,2024-09-19,CUST-09459,Sports,Dumbbell Set,56.02,1,AU,paypal,false
ORD-120448,2025-07-17,CUST-08838,Sports,Dumbbell Set,95.99,3,IN,bank_transfer,false
ORD-138911,26/06/2024,CUST-11020,Electronics,USB-C Charger,106.85,1,US,paypal,false
ORD-144978,26/04/2024,CUST-07415,Books,Data Science Handbook,32.66,1,IN,paypal,false
ORD-108792,2024-04-15,CUST-10246,Sports,Water Bottle,133.88,2,SG,apple_pay,true
ORD-112249,2024-12-30,CUST-04433,Books,The Pragmatic Programmer,21.01,1,CA,apple_pay,false
ORD-122288,16/04/2024,CUST-10624,Fashion,Denim Jacket,25.16,2,SG,apple_pay,false
ORD-146486,21/06/2025,CUST-05104,Books,Data Science Handbook,41.83,2,SG,paypal,false
ORD-101622,2025-06-21,CUST-00756,Books,Sapiens,37.41,2,IN,card,false
ORD-109211,2024-03-20,CUST-05227,Grocery,Olive Oil,12.12,2,CA,paypal,true
ORD-126214,12 May 2025,CUST-11405,Beauty,Nail Kit,5004.39,1,CA,card,false
ORD-129595,2024-10-20,CUST-08861,Grocery,Pasta Pack,35.88,2,US,apple_pay,false
ORD-143758,18/05/2025,CUST-07690,Grocery,Green Tea,23.79,1,DE,apple_pay,false
ORD-117828,2024-09-28,CUST-10565,Books,The Pragmatic Programmer,17.31,1,GB,paypal,false
ORD-133785,2024-09-18,CUST-08568,Home & Kitchen,Cast Iron Pan,69.71,2,GB,paypal,false
ORD-109631,2025-07-10,CUST-11548,Grocery,Coffee Beans,38.91,1,NZ,bank_transfer,false
ORD-143073,2024-05-17,CUST-09555,ELECTRONICS,USB-C Charger,193.44,1,AU,card,false
ORD-130515,2024-08-31,CUST-04049,Electronics,USB-C Charger,172.06,1,DE,apple_pay,false
ORD-108027,2025-01-21,CUST-03669,Electronics,4K Webcam,204.49,4,NZ,card,false
ORD-143177,18/02/2024,CUST-11438,Beauty,Vitamin C Serum,10.58,1,CA,,false
ORD-136419,2024-01-10,CUST-09850,Home & Kitchen,Cast Iron Pan,176.72,1,US,paypal,false
ORD-135061,2025-01-18,CUST-00307,Grocery,Pasta Pack,33.76,2,NZ,bank_transfer,false
ORD-145867,11/12/2025,CUST-07683,Toys,Puzzle 1000pc,89.23,2,IN,card,false
ORD-113942,05 Jan 2025,CUST-08121,Books,Atomic Habits,13.69,2,AU,apple_pay,false
ORD-111925,05 Jan 2025,CUST-04711,Beauty,Hair Dryer,51.06,4,DE,card,false
ORD-135885,2024-12-27,CUST-09589,Toys,RC Car,8.6,3,US,paypal,false
ORD-105732,2024-08-24,CUST-11344,Fashion,Leather Belt,108.44,2,SG,bank_transfer,false
ORD-125815,13/09/2024,CUST-00951,Books,Data Science Handbook,44.51,1,IN,bank_transfer,false
ORD-117937,2024-07-15,CUST-06904,Fashion,Wool Socks,82.2,3,SG,paypal,false
ORD-131068,12/06/2025,CUST-11825,Fashion,Running Shoes,41.0,2,,bank_transfer,false
ORD-146776,10/01/2025,CUST-07446,Sports,Water Bottle,38.96,1,DE,apple_pay,false
ORD-133974,2025-09-14,CUST-11773,Grocery,Pasta Pack,36.93,1,US,apple_pay,false
ORD-141181,24 Jun 2025,CUST-02681,Grocery,Olive Oil,32.93,3,DE,apple_pay,false
